CASEID,PSU,CASENO,CASENUMBER,CATEGORY,NMNO,TRAJCLASS,TRAJTYPE,TRAJCONF,EVIDSPEED,EVIDBRAKE,EVIDSTEERING,EVIDFRP,EVIDSTATURE,EVIDVEHPROFILE,EVIDCORNER,EVIDINITORIENT,EVIDAVOID,EVIDVIDEO,EVIDWITNESS,EVIDEXPERIMENT,EVIDSIM,EVIDOTHER,CASEWGT,PSUSTRAT,VERSION
2401481,77,50,1-77-2024-050-NM2,22,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,306.910106229355,9,9
2400960,57,19,1-57-2024-019-NM1,21,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0398443849994,1,9
2402420,48,79,1-48-2024-079-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.8427679861707,12,9
2402420,48,79,1-48-2024-079-NM1,21,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.8427679861707,12,9
2405715,76,166,1-76-2024-166-NM1,21,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.5567201400254,3,9
2401146,20,28,1-20-2024-028-NM1,21,1,1,8,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,43.971490849978,11,9
2401146,20,28,1-20-2024-028-NM1,21,2,1,3,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,43.971490849978,11,9
2405381,22,165,1-22-2024-165-NM2,22,1,1,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,86.2407444911639,12,9
2405381,22,165,1-22-2024-165-NM2,22,1,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,86.2407444911639,12,9
2403403,29,33,1-29-2024-033-NM2,22,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,717.115181555973,2,9
2403403,29,33,1-29-2024-033-NM2,22,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,717.115181555973,2,9
2405722,30,193,1-30-2024-193-NM2,22,1,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2186.42290292287,10,9
2402868,32,101,1-32-2024-101-NM1,21,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5942405462542,7,9
2402376,15,92,1-15-2024-092-NM2,22,1,1,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,172.627983004139,1,9
2402625,21,52,1-21-2024-052-NM2,22,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1946.80039165077,11,9
2402625,21,52,1-21-2024-052-NM2,22,1,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1946.80039165077,11,9
2402888,15,114,1-15-2024-114-NM2,22,1,1,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35.5740146987417,1,9
2402888,15,114,1-15-2024-114-NM2,22,1,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.5740146987417,1,9
2400518,26,10,1-26-2024-010-NM2,22,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585.861766834301,10,9
2400518,26,10,1-26-2024-010-NM2,22,1,2,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,585.861766834301,10,9
2404354,12,79,1-12-2024-079-NM2,22,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,719.957760795501,9,9
2404354,12,79,1-12-2024-079-NM2,22,1,2,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,719.957760795501,9,9
2402195,79,44,1-79-2024-044-NM2,22,1,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,110.555038236303,8,9
2401752,13,46,1-13-2024-046-NM2,22,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2482.68938093394,7,9
2401800,60,18,1-60-2024-018-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135.73456108388,8,9
2403715,25,97,1-25-2024-097-NM2,22,1,1,7,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,209.921679437629,2,9
2403644,21,77,1-21-2024-077-NM2,22,1,1,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1397.14293235216,11,9
2403644,21,77,1-21-2024-077-NM2,22,1,2,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1397.14293235216,11,9
2404477,27,140,1-27-2024-140-NM2,22,1,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26.6993316813968,3,9
2403028,31,63,1-31-2024-063-NM2,22,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,197.377933176122,6,9
2403028,31,63,1-31-2024-063-NM2,22,1,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197.377933176122,6,9
2401036,32,34,1-32-2024-034-NM1,21,1,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15.678814367208,7,9
2406323,14,132,1-14-2024-132-NM2,22,1,1,6,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,464.271661627575,8,9
2406323,14,132,1-14-2024-132-NM2,22,1,2,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,464.271661627575,8,9
2401113,13,28,1-13-2024-028-NM1,21,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,14.5007405645646,7,9
2401113,13,28,1-13-2024-028-NM1,21,1,2,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.5007405645646,7,9
2401459,15,57,1-15-2024-057-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.2950385720824,1,9
2403048,10,45,1-10-2024-045-NM2,22,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,461.067694088124,4,9
2403048,10,45,1-10-2024-045-NM2,22,1,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,461.067694088124,4,9
2403440,57,82,1-57-2024-082-NM1,21,1,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13.7201676622522,1,9
2403440,57,82,1-57-2024-082-NM1,21,1,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.7201676622522,1,9
2403772,81,91,1-81-2024-091-NM1,21,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,42.9814225528816,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,2,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,42.9814225528816,8,9
2406391,22,194,1-22-2024-194-NM1,21,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,1,2,2,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,2,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,23.3960835753343,12,9
2406391,22,194,1-22-2024-194-NM1,21,2,2,3,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,23.3960835753343,12,9
2400832,77,29,1-77-2024-029-NM1,21,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.21347390618,9,9
2401027,16,33,1-16-2024-033-NM2,22,1,1,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,439.019791611487,5,9
2401027,16,33,1-16-2024-033-NM2,22,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,439.019791611487,5,9
2401027,16,33,1-16-2024-033-NM2,22,2,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439.019791611487,5,9
2405355,67,48,1-67-2024-048-NM2,22,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,466.844383438263,7,9
2402547,59,79,1-59-2024-079-NM1,21,1,1,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,62.3822922049643,6,9
2402547,59,79,1-59-2024-079-NM1,21,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3822922049643,6,9
2402106,82,48,1-82-2024-048-NM2,22,1,1,99,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217.855164636431,1,9
2405303,30,179,1-30-2024-179-NM2,22,1,1,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,503.501583789456,10,9
2404273,81,103,1-81-2024-103-NM1,21,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.7221032435964,8,9
2405604,29,93,1-29-2024-093-NM1,21,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.587450301321,2,9
2405604,29,93,1-29-2024-093-NM1,21,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.587450301321,2,9
2400079,59,5,1-59-2024-005-NM2,22,1,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,326.257763636632,6,9
2400079,59,5,1-59-2024-005-NM2,22,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.257763636632,6,9
2406002,81,159,1-81-2024-159-NM1,21,1,1,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.098194093673,8,9
2401353,10,20,1-10-2024-020-NM2,22,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.08583897877,4,9
2402515,22,71,1-22-2024-071-NM2,22,1,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2845477308788,12,9
2404064,73,113,1-73-2024-113-NM2,22,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,537.853972469241,3,9
2404064,73,113,1-73-2024-113-NM2,22,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.853972469241,3,9
2402515,22,71,1-22-2024-071-NM2,22,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.2845477308788,12,9
2404760,32,138,1-32-2024-138-NM1,21,1,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.8806863445024,7,9
2404760,32,138,1-32-2024-138-NM1,21,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8806863445024,7,9
2404311,19,58,1-19-2024-058-NM1,21,1,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,58.1964149408969,9,9
2404311,19,58,1-19-2024-058-NM1,21,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1964149408969,9,9
2402198,11,55,1-11-2024-055-NM1,21,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37.1071357763572,8,9
2401016,24,22,1-24-2024-022-NM1,21,1,1,3,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,81.6170730667138,1,9
2401016,24,22,1-24-2024-022-NM1,21,1,2,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,81.6170730667138,1,9
2402267,31,43,1-31-2024-043-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.377933176122,6,9
2402344,16,69,1-16-2024-069-NM1,21,1,1,3,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,26.1808531062603,5,9
2402344,16,69,1-16-2024-069-NM1,21,1,2,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,26.1808531062603,5,9
2405238,22,161,1-22-2024-161-NM2,22,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.2877985053891,12,9
2405238,22,161,1-22-2024-161-NM2,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2877985053891,12,9
2403641,29,39,1-29-2024-039-NM2,22,1,1,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,381.081668154122,2,9
2401085,77,38,1-77-2024-038-NM2,22,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,297.636915073691,9,9
2404946,60,72,1-60-2024-072-NM1,21,1,1,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,43.22330010499,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,2,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,43.22330010499,8,9
2405069,11,151,1-11-2024-151-NM1,21,1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37.1071357763572,8,9
2403177,13,71,1-13-2024-071-NM1,21,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.2373320511644,7,9
2403177,13,71,1-13-2024-071-NM1,21,1,2,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64.2373320511644,7,9
2406343,11,191,1-11-2024-191-NM1,21,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,37.1071357763572,8,9
2406343,11,191,1-11-2024-191-NM1,21,1,2,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,37.1071357763572,8,9
2404422,33,84,1-33-2024-084-NM1,21,1,1,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,41.0900179301514,12,9
2404422,33,84,1-33-2024-084-NM1,21,1,2,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,41.0900179301514,12,9
2400830,77,27,1-77-2024-027-NM2,22,1,1,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330.223105550016,9,9
2400830,77,27,1-77-2024-027-NM2,22,1,2,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,330.223105550016,9,9
2404328,16,114,1-16-2024-114-NM1,21,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,55.2220906459898,5,9
2404328,16,114,1-16-2024-114-NM1,21,1,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,55.2220906459898,5,9
2406389,29,113,1-29-2024-113-NM1,21,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,107.444469820023,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,2,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,107.444469820023,2,9
