CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,INTEGRITY,CASEWGT,PSUSTRAT,VERSION
2400189,12,4,1-12-2024-004-02,2,1,6,221.517683883591,9,9
2400189,12,4,1-12-2024-004-02,2,1,7,221.517683883591,9,9
2401371,67,7,1-67-2024-007-02,2,1,7,100.295251755123,7,9
2401892,13,52,1-13-2024-052-03,3,3,0,515.764062852312,7,9
2400190,12,5,1-12-2024-005-07,7,1,0,1182.96683096922,9,9
2405182,67,45,1-67-2024-045-08,8,1,6,85.9268951316915,7,9
2405182,67,45,1-67-2024-045-08,8,1,7,85.9268951316915,7,9
2401891,13,51,1-13-2024-051-02,2,2,2,10.2488631638442,7,9
2401891,13,51,1-13-2024-051-02,2,2,6,10.2488631638442,7,9
2403218,16,96,1-16-2024-096-NM1,21,1,9,19.3635256654646,5,9
2403413,81,77,1-81-2024-077-NM1,21,2,7,23.4695700092411,8,9
2403772,81,91,1-81-2024-091-NM1,21,1,0,42.9814225528816,8,9
2402198,11,55,1-11-2024-055-NM1,21,1,5,37.1071357763572,8,9
2402198,11,55,1-11-2024-055-NM1,21,1,6,37.1071357763572,8,9
2404946,60,72,1-60-2024-072-NM1,21,1,1,43.22330010499,8,9
2402239,82,54,1-82-2024-054-03,3,1,9,191.252816226305,1,9
2402276,77,79,1-77-2024-079-02,2,1,6,83.1566199866033,9,9
2405628,59,166,1-59-2024-166-02,2,1,6,48.7900687173874,6,9
2405671,79,110,1-79-2024-110-05,5,1,1,121.577378642075,8,9
2403773,81,92,1-81-2024-092-02,2,1,6,26.3649807190026,8,9
2403773,81,92,1-81-2024-092-02,2,2,6,26.3649807190026,8,9
2401955,32,69,1-32-2024-069-02,2,3,0,7.09521986759074,7,9
2402404,62,61,1-62-2024-061-01,1,3,6,99.2483684628632,7,9
2404786,57,141,1-57-2024-141-05,5,2,6,34.9847026100621,1,9
2406305,62,183,1-62-2024-183-04,4,2,0,2707.00800802249,7,9
2406157,57,192,1-57-2024-192-02,2,2,0,16.2550493374768,1,9
2404766,81,118,1-81-2024-118-02,2,1,0,29.2612564861438,8,9
2402925,62,79,1-62-2024-079-02,2,1,7,40.5230025519482,7,9
2402224,32,79,1-32-2024-079-01,1,1,7,73.3907437140686,7,9
2403936,81,96,1-81-2024-096-01,1,2,6,46.5133362932788,8,9
2405217,28,163,1-28-2024-163-01,1,1,1,36.6185653494975,3,9
2404633,19,60,1-19-2024-060-03,3,2,6,53.0215875094493,9,9
2404960,32,141,1-32-2024-141-02,2,1,6,4.13903443658647,7,9
2404656,81,115,1-81-2024-115-05,5,1,6,97.3430466449544,8,9
2403105,32,109,1-32-2024-109-02,2,1,9,8.16907752895326,7,9
2403700,69,80,1-69-2024-080-01,1,1,6,12.402162466744,8,9
2400817,57,16,1-57-2024-016-05,5,1,6,55.3733551294336,1,9
2400817,57,16,1-57-2024-016-05,5,2,6,55.3733551294336,1,9
2405411,57,165,1-57-2024-165-02,2,2,0,34.9847026100621,1,9
2404704,20,116,1-20-2024-116-02,2,1,6,25.0067474296414,11,9
2406027,67,55,1-67-2024-055-01,1,1,0,102.857050227779,7,9
2400691,25,17,1-25-2024-017-08,8,1,2,74.1101384065828,2,9
2404151,81,102,1-81-2024-102-02,2,2,6,26.6902214863668,8,9
2404641,69,106,1-69-2024-106-05,5,1,0,16.0056300586408,8,9
2403336,69,71,1-69-2024-071-05,5,1,0,7.30201599951961,8,9
2401384,20,36,1-20-2024-036-02,2,1,0,19.9171728154044,11,9
2404046,81,99,1-81-2024-099-02,2,1,6,45.7690227505208,8,9
2406161,30,209,1-30-2024-209-02,2,1,7,19.7146598979445,10,9
2402766,27,89,1-27-2024-089-03,3,1,6,11.8514312322575,3,9
2401323,27,44,1-27-2024-044-09,9,1,7,158.05014073623,3,9
2402230,27,72,1-27-2024-072-03,3,1,0,39.3017294904609,3,9
2404222,27,129,1-27-2024-129-04,4,1,0,18.7495302149441,3,9
2402994,27,95,1-27-2024-095-04,4,1,6,18.7495302149441,3,9
2401571,27,50,1-27-2024-050-03,3,1,2,11.8514312322575,3,9
2404600,27,144,1-27-2024-144-03,3,1,0,39.3017294904609,3,9
2403406,27,109,1-27-2024-109-03,3,1,0,21.3864561982913,3,9
2403406,27,109,1-27-2024-109-03,3,2,0,21.3864561982913,3,9
2404726,27,148,1-27-2024-148-09,9,1,7,27.6410568548522,3,9
2405593,27,173,1-27-2024-173-03,3,1,6,11.8514312322575,3,9
2404726,27,148,1-27-2024-148-09,9,1,6,27.6410568548522,3,9
2405727,27,177,1-27-2024-177-03,3,1,7,15.4192274038201,3,9
2404620,27,145,1-27-2024-145-09,9,1,0,39.3880945658678,3,9
2400646,27,21,1-27-2024-021-03,3,2,0,11.8514312322575,3,9
2405727,27,177,1-27-2024-177-03,3,1,1,15.4192274038201,3,9
2405727,27,177,1-27-2024-177-03,3,1,6,15.4192274038201,3,9
2400377,27,13,1-27-2024-013-06,6,1,6,61.805879129382,3,9
2406096,27,188,1-27-2024-188-06,6,1,5,96.5885483091747,3,9
2406096,27,188,1-27-2024-188-06,6,1,6,96.5885483091747,3,9
2406096,27,188,1-27-2024-188-06,6,1,7,96.5885483091747,3,9
2404848,27,150,1-27-2024-150-03,3,2,0,28.3860348414799,3,9
2403751,27,118,1-27-2024-118-06,6,1,0,109.415291537184,3,9
2403110,27,100,1-27-2024-100-06,6,2,7,42.4506543066445,3,9
2400376,27,12,1-27-2024-012-03,3,1,6,11.8514312322575,3,9
2400130,27,3,1-27-2024-003-08,8,1,6,27.4102566170998,3,9
2402231,27,73,1-27-2024-073-09,9,1,1,79.681964819964,3,9
2402231,27,73,1-27-2024-073-09,9,1,6,79.681964819964,3,9
2401833,27,60,1-27-2024-060-04,4,2,0,41.9395991935004,3,9
2404475,27,138,1-27-2024-138-04,4,1,0,41.3687632563113,3,9
2404123,27,126,1-27-2024-126-04,4,2,0,18.7495302149441,3,9
2400645,27,20,1-27-2024-020-04,4,1,0,40.905197628877,3,9
2400748,27,24,1-27-2024-024-06,6,1,2,50.9387159232509,3,9
2400748,27,24,1-27-2024-024-06,6,1,6,50.9387159232509,3,9
2404343,27,137,1-27-2024-137-09,9,2,0,41.7722417539356,3,9
2401707,27,56,1-27-2024-056-04,4,1,0,54.7711555466727,3,9
2400052,27,1,1-27-2024-001-NM1,21,1,0,20.5862279366663,3,9
2403112,27,102,1-27-2024-102-03,3,1,6,11.8514312322575,3,9
2405336,27,164,1-27-2024-164-03,3,1,0,32.3914110115022,3,9
2401297,27,43,1-27-2024-043-NM1,21,1,0,20.2398432682456,3,9
2400381,22,7,1-22-2024-007-10,10,1,0,690.106980890975,12,9
2405898,18,147,1-18-2024-147-01,1,1,0,63.8166126674341,6,9
2402134,31,42,1-31-2024-042-06,6,1,6,238.979638420053,6,9
2403216,16,94,1-16-2024-094-01,1,1,6,47.1549460249765,5,9
2401808,16,52,1-16-2024-052-05,5,2,6,17.1930300888655,5,9
2402089,16,58,1-16-2024-058-02,2,1,6,17.113025437318,5,9
2403031,16,91,1-16-2024-091-03,3,2,9,114.216869220851,5,9
2402476,16,74,1-16-2024-074-03,3,1,9,168.955904269261,5,9
2402264,16,66,1-16-2024-066-06,6,1,6,643.878867462447,5,9
2405404,18,131,1-18-2024-131-05,5,2,9,50.9427492020977,6,9
2405803,17,190,1-17-2024-190-04,4,1,6,323.259744019396,4,9
2405442,17,178,1-17-2024-178-08,8,1,1,98.1097831692489,4,9
2406060,17,199,1-17-2024-199-06,6,2,6,94.6332628692639,4,9
2402330,17,76,1-17-2024-076-03,3,1,1,94.8735237981361,4,9
2402330,17,76,1-17-2024-076-03,3,1,4,94.8735237981361,4,9
2402330,17,76,1-17-2024-076-03,3,1,5,94.8735237981361,4,9
2402330,17,76,1-17-2024-076-03,3,1,6,94.8735237981361,4,9
2402330,17,76,1-17-2024-076-03,3,1,7,94.8735237981361,4,9
2403801,17,118,1-17-2024-118-02,2,1,6,92.5638221214997,4,9
2403581,17,109,1-17-2024-109-06,6,1,5,64.8641554918048,4,9
2403581,17,109,1-17-2024-109-06,6,1,6,64.8641554918048,4,9
2403581,17,109,1-17-2024-109-06,6,1,7,64.8641554918048,4,9
2403583,17,111,1-17-2024-111-03,3,1,7,60.1064786597745,4,9
2403878,17,123,1-17-2024-123-10,10,1,0,3362.604780861,4,9
2402057,17,66,1-17-2024-066-04,4,1,9,135.899632587636,4,9
2401139,17,36,1-17-2024-036-05,5,1,9,65.2966472785888,4,9
2403803,17,120,1-17-2024-120-08,8,1,6,81.8291386934797,4,9
2403803,17,120,1-17-2024-120-08,8,1,7,81.8291386934797,4,9
2404573,17,145,1-17-2024-145-07,7,1,0,440.785441843783,4,9
2403692,17,113,1-17-2024-113-08,8,2,6,129.915935315377,4,9
2403692,17,113,1-17-2024-113-08,8,2,7,129.915935315377,4,9
2403972,17,126,1-17-2024-126-03,3,2,0,56.2627107467575,4,9
2401009,17,33,1-17-2024-033-04,4,1,6,131.910982492372,4,9
2400313,17,8,1-17-2024-008-08,8,1,1,98.1097831692489,4,9
2400313,17,8,1-17-2024-008-08,8,1,6,98.1097831692489,4,9
2403803,17,120,1-17-2024-120-08,8,1,1,81.8291386934797,4,9
2403803,17,120,1-17-2024-120-08,8,1,4,81.8291386934797,4,9
2405059,17,164,1-17-2024-164-03,3,1,1,93.5145067425974,4,9
2405059,17,164,1-17-2024-164-03,3,1,3,93.5145067425974,4,9
2405059,17,164,1-17-2024-164-03,3,1,4,93.5145067425974,4,9
2405059,17,164,1-17-2024-164-03,3,1,6,93.5145067425974,4,9
2405059,17,164,1-17-2024-164-03,3,1,7,93.5145067425974,4,9
2404312,17,137,1-17-2024-137-03,3,2,6,63.7311016265517,4,9
2401260,17,41,1-17-2024-041-07,7,2,9,243.718011272748,4,9
2405442,17,178,1-17-2024-178-08,8,1,5,98.1097831692489,4,9
2405442,17,178,1-17-2024-178-08,8,1,6,98.1097831692489,4,9
2405442,17,178,1-17-2024-178-08,8,1,7,98.1097831692489,4,9
2404575,17,147,1-17-2024-147-07,7,1,6,440.785441843783,4,9
2401761,17,57,1-17-2024-057-05,5,1,6,95.9334331296951,4,9
2400321,19,8,1-19-2024-008-05,5,1,0,49.1552833588875,9,9
2400473,73,14,1-73-2024-014-04,4,1,0,151.097341902945,3,9
2404864,82,134,1-82-2024-134-03,3,1,9,70.8323981126082,1,9
2404483,82,122,1-82-2024-122-03,3,2,0,166.73577046287,1,9
2401850,29,19,1-29-2024-019-03,3,2,0,104.719093140208,2,9
2404592,11,140,1-11-2024-140-NM1,21,1,1,37.1071357763572,8,9
2400995,82,26,1-82-2024-026-04,4,1,0,358.918120939719,1,9
2400876,24,17,1-24-2024-017-03,3,1,1,28.7833246640805,1,9
2401331,29,17,1-29-2024-017-03,3,2,0,284.864988100977,2,9
2400687,57,15,1-57-2024-015-02,2,1,5,36.8561902184078,1,9
2400349,16,10,1-16-2024-010-04,4,2,0,437.74021765386,5,9
2400681,24,16,1-24-2024-016-03,3,2,0,38.4626681561449,1,9
2405519,77,176,1-77-2024-176-03,3,2,0,116.854584560141,9,9
2404926,12,96,1-12-2024-096-07,7,1,0,321.458377980766,9,9
2402957,66,62,1-66-2024-062-09,9,1,2,162.736700961055,6,9
2402957,66,62,1-66-2024-062-09,9,2,0,162.736700961055,6,9
2403289,62,87,1-62-2024-087-02,2,1,9,27.4104501869369,7,9
2403621,27,116,1-27-2024-116-06,6,1,0,35.6254961100411,3,9
2403621,27,116,1-27-2024-116-06,6,3,0,35.6254961100411,3,9
2403953,54,96,1-54-2024-096-04,4,2,0,1191.31459945986,9,9
2406277,32,161,1-32-2024-161-03,3,1,0,389.952264899487,7,9
2406277,32,161,1-32-2024-161-03,3,2,0,389.952264899487,7,9
2402293,18,74,1-18-2024-074-09,9,1,0,1826.71775201781,6,9
2402293,18,74,1-18-2024-074-09,9,2,0,1826.71775201781,6,9
2401654,17,54,1-17-2024-054-07,7,1,6,364.699531711488,4,9
2401654,17,54,1-17-2024-054-07,7,2,0,364.699531711488,4,9
2405281,10,103,1-10-2024-103-03,3,2,0,164.007398794594,4,9
2404949,25,130,1-25-2024-130-03,3,1,0,421.178032923036,2,9
2404949,25,130,1-25-2024-130-03,3,2,0,421.178032923036,2,9
2404832,25,129,1-25-2024-129-05,5,2,0,72.2095218934614,2,9
2405945,25,163,1-25-2024-163-07,7,1,0,1391.80542419003,2,9
2400326,12,9,1-12-2024-009-09,9,1,0,517.295150771829,9,9
2400326,12,9,1-12-2024-009-09,9,2,0,517.295150771829,9,9
2400658,22,19,1-22-2024-019-04,4,2,0,53.2870024901003,12,9
2405828,31,126,1-31-2024-126-08,8,1,0,222.937813489072,6,9
2405496,26,126,1-26-2024-126-07,7,1,0,9428.18633706255,10,9
2405613,48,183,1-48-2024-183-07,7,1,0,892.497919305073,12,9
2403552,77,121,1-77-2024-121-02,2,1,0,83.1566199866033,9,9
2400896,76,26,1-76-2024-026-07,7,1,0,72.7960942583928,3,9
2400303,54,14,1-54-2024-014-07,7,1,0,163.639088013261,9,9
2400303,54,14,1-54-2024-014-07,7,2,0,163.639088013261,9,9
2402224,32,79,1-32-2024-079-01,1,1,6,73.3907437140686,7,9
2401892,13,52,1-13-2024-052-03,3,1,0,515.764062852312,7,9
2401892,13,52,1-13-2024-052-03,3,2,0,515.764062852312,7,9
2401228,73,39,1-73-2024-039-03,3,1,0,23.5881329232141,3,9
2401228,73,39,1-73-2024-039-03,3,2,0,23.5881329232141,3,9
2400635,32,17,1-32-2024-017-02,2,1,0,9.01771538898963,7,9
2404880,31,103,1-31-2024-103-04,4,1,0,222.052598299916,6,9
2404880,31,103,1-31-2024-103-04,4,2,0,222.052598299916,6,9
2404548,62,133,1-62-2024-133-03,3,1,0,283.674238531916,7,9
2404216,66,84,1-66-2024-084-04,4,1,0,122.434885239274,6,9
2403907,18,106,1-18-2024-106-03,3,2,0,71.1428090245742,6,9
2400157,73,5,1-73-2024-005-03,3,1,6,23.5881329232141,3,9
2402911,66,61,1-66-2024-061-09,9,2,0,97.5596917228585,6,9
2402247,22,65,1-22-2024-065-09,9,1,0,54.4981168618849,12,9
2401915,69,35,1-69-2024-035-04,4,1,0,167.99930298274,8,9
2400489,57,10,1-57-2024-010-07,7,3,0,4161.80828692966,1,9
2400587,57,13,1-57-2024-013-04,4,2,2,652.929188608722,1,9
2405235,26,121,1-26-2024-121-03,3,1,0,1675.19095898832,10,9
2404239,22,126,1-22-2024-126-03,3,2,0,26.0912892801948,12,9
2403174,77,109,1-77-2024-109-05,5,1,0,90.6570748528622,9,9
2403174,77,109,1-77-2024-109-05,5,2,0,90.6570748528622,9,9
2401769,48,59,1-48-2024-059-03,3,1,0,54.9604072040948,12,9
2401105,48,41,1-48-2024-041-03,3,2,0,54.9604072040948,12,9
2401105,48,41,1-48-2024-041-03,3,3,0,54.9604072040948,12,9
2404863,82,133,1-82-2024-133-10,10,1,9,5129.13685209582,1,9
2403249,82,81,1-82-2024-081-06,6,2,7,260.781112604779,1,9
2403270,29,30,1-29-2024-030-09,9,1,6,1132.86906528856,2,9
2405749,15,221,1-15-2024-221-03,3,1,2,11.752943697986,1,9
2405749,15,221,1-15-2024-221-03,3,1,6,11.752943697986,1,9
2405749,15,221,1-15-2024-221-03,3,1,7,11.752943697986,1,9
2400872,57,18,1-57-2024-018-02,2,3,7,9.61567555511826,1,9
2402292,57,49,1-57-2024-049-05,5,1,0,10.9377963206573,1,9
2405585,12,106,1-12-2024-106-08,8,1,6,295.547885122293,9,9
2402076,66,50,1-66-2024-050-04,4,1,0,114.973892842,6,9
2401867,81,36,1-81-2024-036-02,2,1,1,19.0849903848337,8,9
2402863,16,84,1-16-2024-084-02,2,2,1,15.1092509057653,5,9
2401967,81,39,1-81-2024-039-08,8,1,9,235.193251994868,8,9
2402075,66,49,1-66-2024-049-01,1,2,1,106.258770256521,6,9
2402075,66,49,1-66-2024-049-01,1,2,2,106.258770256521,6,9
2402075,66,49,1-66-2024-049-01,1,2,4,106.258770256521,6,9
2402075,66,49,1-66-2024-049-01,1,2,6,106.258770256521,6,9
2402075,66,49,1-66-2024-049-01,1,2,7,106.258770256521,6,9
2400123,66,1,1-66-2024-001-10,10,1,6,484.778997421925,6,9
2402845,25,72,1-25-2024-072-01,1,1,2,61.5499933012625,2,9
2404036,21,86,1-21-2024-086-08,8,1,1,359.511512233548,11,9
2402793,81,59,1-81-2024-059-02,2,2,0,22.2702980877148,8,9
2404525,67,35,1-67-2024-035-02,2,1,6,59.4086040705367,7,9
2405252,29,88,1-29-2024-088-03,3,2,0,148.249072371412,2,9
2402504,82,60,1-82-2024-060-03,3,2,6,137.604950474991,1,9
2406019,13,83,1-13-2024-083-03,3,1,9,5418.42420219838,7,9
2401859,82,44,1-82-2024-044-03,3,1,0,125.800642505231,1,9
2402726,14,44,1-14-2024-044-02,2,2,1,73.7387227230028,8,9
2405681,19,80,1-19-2024-080-06,6,1,6,251.022651978485,9,9
2405157,10,101,1-10-2024-101-05,5,1,9,38.2025072340182,4,9
2402529,77,87,1-77-2024-087-05,5,1,2,102.779303519387,9,9
2402861,76,77,1-76-2024-077-02,2,1,0,69.290638741677,3,9
2401075,66,20,1-66-2024-020-10,10,2,0,242.389498710963,6,9
2402529,77,87,1-77-2024-087-05,5,1,1,102.779303519387,9,9
2400911,66,18,1-66-2024-018-04,4,1,1,114.973892842,6,9
2400911,66,18,1-66-2024-018-04,4,1,6,114.973892842,6,9
2405717,52,56,1-52-2024-056-03,3,1,0,84.9706344483022,12,9
2400256,66,4,1-66-2024-004-09,9,1,1,97.5596917228585,6,9
2400256,66,4,1-66-2024-004-09,9,1,6,97.5596917228585,6,9
2402119,26,56,1-26-2024-056-02,2,2,6,21.1529220587709,10,9
2400659,26,12,1-26-2024-012-05,5,1,6,44.028673942891,10,9
2400516,26,8,1-26-2024-008-05,5,1,4,21.9285367853072,10,9
2401185,26,27,1-26-2024-027-09,9,1,6,1278.42089527898,10,9
2401978,26,51,1-26-2024-051-02,2,1,9,21.1529220587709,10,9
2400784,26,15,1-26-2024-015-05,5,1,1,37.7123897005153,10,9
2400784,26,15,1-26-2024-015-05,5,1,6,37.7123897005153,10,9
2400784,26,15,1-26-2024-015-05,5,2,6,37.7123897005153,10,9
2400784,26,15,1-26-2024-015-05,5,2,7,37.7123897005153,10,9
2401703,26,41,1-26-2024-041-03,3,1,9,128.240497755438,10,9
2402753,26,78,1-26-2024-078-05,5,1,6,38.5733621819118,10,9
2401187,26,29,1-26-2024-029-03,3,1,9,149.182492355291,10,9
2402120,26,57,1-26-2024-057-09,9,2,2,1548.92839261726,10,9
2402120,26,57,1-26-2024-057-09,9,2,6,1548.92839261726,10,9
2402120,26,57,1-26-2024-057-09,9,2,7,1548.92839261726,10,9
2400924,26,18,1-26-2024-018-05,5,2,7,43.8292003608038,10,9
2401333,26,35,1-26-2024-035-01,1,2,6,37.8344754262411,10,9
2403125,26,92,1-26-2024-092-03,3,2,9,146.032571117139,10,9
2400924,26,18,1-26-2024-018-05,5,2,6,43.8292003608038,10,9
2402755,26,80,1-26-2024-080-NM1,21,1,0,25.7030205312635,10,9
2402251,26,59,1-26-2024-059-02,2,1,6,21.1529220587709,10,9
2402251,26,59,1-26-2024-059-02,2,2,6,21.1529220587709,10,9
2402752,26,77,1-26-2024-077-06,6,1,6,1212.84304924603,10,9
2402615,26,74,1-26-2024-074-01,1,1,7,32.4753608539726,10,9
2402615,26,74,1-26-2024-074-01,1,2,9,32.4753608539726,10,9
2402615,26,74,1-26-2024-074-01,1,3,1,32.4753608539726,10,9
2402615,26,74,1-26-2024-074-01,1,3,6,32.4753608539726,10,9
2402615,26,74,1-26-2024-074-01,1,1,1,32.4753608539726,10,9
2402615,26,74,1-26-2024-074-01,1,1,6,32.4753608539726,10,9
2403267,26,97,1-26-2024-097-06,6,1,7,1247.35466560634,10,9
2400516,26,8,1-26-2024-008-05,5,1,6,21.9285367853072,10,9
2400516,26,8,1-26-2024-008-05,5,2,6,21.9285367853072,10,9
2400441,48,19,1-48-2024-019-06,6,1,0,331.155309276651,12,9
2405759,59,169,1-59-2024-169-03,3,2,0,53.2551797406929,6,9
2405018,59,148,1-59-2024-148-05,5,1,0,53.1907731759788,6,9
2403744,30,131,1-30-2024-131-04,4,1,0,2001.8166210988,10,9
2403744,30,131,1-30-2024-131-04,4,2,0,2001.8166210988,10,9
2403861,67,25,1-67-2024-025-04,4,1,0,469.881761761089,7,9
2403144,15,121,1-15-2024-121-03,3,2,0,8.49612670451469,1,9
2403482,60,42,1-60-2024-042-07,7,1,0,1532.63624546784,8,9
2403482,60,42,1-60-2024-042-07,7,2,0,1532.63624546784,8,9
2403731,31,76,1-31-2024-076-03,3,1,0,151.964719784207,6,9
2404069,57,106,1-57-2024-106-02,2,1,0,13.8251120734564,1,9
2404069,57,106,1-57-2024-106-02,2,2,0,13.8251120734564,1,9
2400826,59,27,1-59-2024-027-06,6,1,0,181.695806750984,6,9
2402895,22,85,1-22-2024-085-09,9,1,0,55.0527044392151,12,9
2402403,81,50,1-81-2024-050-04,4,2,0,4194.66055709095,8,9
2402154,54,51,1-54-2024-051-04,4,1,0,152.997399597271,9,9
2401810,24,41,1-24-2024-041-09,9,2,0,865.279919567885,1,9
2401816,28,52,1-28-2024-052-09,9,1,0,35.1195291082184,3,9
2401816,28,52,1-28-2024-052-09,9,2,0,35.1195291082184,3,9
2401567,24,36,1-24-2024-036-03,3,1,0,174.327977699745,1,9
2400925,26,19,1-26-2024-019-05,5,2,6,43.8292003608038,10,9
2400785,26,16,1-26-2024-016-05,5,1,6,37.7123897005153,10,9
2404211,32,129,1-32-2024-129-03,3,2,2,349.213384549016,7,9
2405645,14,111,1-14-2024-111-04,4,1,0,1118.74769985658,8,9
2400018,59,1,1-59-2024-001-05,5,2,6,62.0563788379138,6,9
2404197,28,130,1-28-2024-130-03,3,2,0,28.3089754479373,3,9
2400078,59,4,1-59-2024-004-08,8,1,9,111.392066987082,6,9
2404507,69,102,1-69-2024-102-03,3,1,6,59.7451014057249,8,9
2402035,48,69,1-48-2024-069-06,6,1,6,86.4307074675267,12,9
2403309,48,110,1-48-2024-110-10,10,1,0,3595.0659924787,12,9
2403469,24,97,1-24-2024-097-08,8,1,7,91.2848095767464,1,9
2404428,69,100,1-69-2024-100-09,9,2,2,781.066153737877,8,9
2404998,28,157,1-28-2024-157-04,4,2,7,47.851485985308,3,9
2402977,24,83,1-24-2024-083-03,3,1,6,99.9526603677952,1,9
2402974,24,80,1-24-2024-080-05,5,2,6,24.2721053029394,1,9
2402321,69,45,1-69-2024-045-03,3,1,6,51.0270559627138,8,9
2402321,69,45,1-69-2024-045-03,3,1,7,51.0270559627138,8,9
2401458,15,56,1-15-2024-056-03,3,2,6,26.387572804085,1,9
2404375,29,61,1-29-2024-061-06,6,2,0,2394.13090167698,2,9
2400150,79,7,1-79-2024-007-06,6,1,7,120.772111910736,8,9
2405332,52,52,1-52-2024-052-04,4,1,9,299.783752144918,12,9
2406331,13,88,1-13-2024-088-02,2,1,6,14.0005931901574,7,9
2400735,18,26,1-18-2024-026-04,4,2,6,239.178929734892,6,9
2401014,11,25,1-11-2024-025-03,3,2,0,85.9711922432037,8,9
2400607,11,14,1-11-2024-014-07,7,1,6,2307.2300651724,8,9
2403160,11,89,1-11-2024-089-04,4,2,0,292.515838449788,8,9
2405323,11,159,1-11-2024-159-09,9,1,6,1362.81724767285,8,9
2405323,11,159,1-11-2024-159-09,9,1,7,1362.81724767285,8,9
2405721,11,173,1-11-2024-173-06,6,2,0,328.738031158289,8,9
2400678,11,18,1-11-2024-018-NM1,21,1,0,37.1071357763572,8,9
2405343,11,160,1-11-2024-160-09,9,2,6,1362.81724767285,8,9
2405323,11,159,1-11-2024-159-09,9,1,1,1362.81724767285,8,9
2405323,11,159,1-11-2024-159-09,9,1,5,1362.81724767285,8,9
2402080,11,53,1-11-2024-053-NM1,21,1,0,37.1071357763572,8,9
2402080,11,53,1-11-2024-053-NM1,21,2,9,37.1071357763572,8,9
2401279,11,31,1-11-2024-031-02,2,1,0,30.7614595081659,8,9
2404167,11,128,1-11-2024-128-04,4,2,6,3218.51663086023,8,9
2405577,11,168,1-11-2024-168-02,2,1,6,30.7614595081659,8,9
2405577,11,168,1-11-2024-168-02,2,1,7,30.7614595081659,8,9
2405068,11,150,1-11-2024-150-01,1,1,9,37.1443494829188,8,9
2406089,11,182,1-11-2024-182-02,2,1,5,30.7614595081659,8,9
2406089,11,182,1-11-2024-182-02,2,1,6,30.7614595081659,8,9
2402362,11,63,1-11-2024-063-03,3,1,6,121.430533867844,8,9
2405720,11,172,1-11-2024-172-03,3,1,0,88.745143140243,8,9
2402648,21,54,1-21-2024-054-05,5,2,6,70.1357227732136,11,9
2402116,21,41,1-21-2024-041-02,2,1,6,11.5473621177818,11,9
2402116,21,41,1-21-2024-041-02,2,1,7,11.5473621177818,11,9
2405742,21,140,1-21-2024-140-02,2,1,1,9.63819602034845,11,9
2402265,73,67,1-73-2024-067-03,3,1,0,23.5881329232141,3,9
2401231,73,42,1-73-2024-042-01,1,1,0,29.6045947385831,3,9
2401902,73,58,1-73-2024-058-NM1,21,1,0,34.5788324725448,3,9
2400937,73,29,1-73-2024-029-07,7,1,0,76.9392533066881,3,9
2403779,77,127,1-77-2024-127-03,3,2,3,673.926895573774,9,9
2402933,77,98,1-77-2024-098-NM1,21,1,0,113.21347390618,9,9
2400832,77,29,1-77-2024-029-NM1,21,1,0,113.21347390618,9,9
2402140,77,71,1-77-2024-071-NM1,21,1,0,113.21347390618,9,9
2404660,77,150,1-77-2024-150-04,4,1,0,529.333481873324,9,9
2406234,77,202,1-77-2024-202-05,5,1,1,90.6570748528622,9,9
2406234,77,202,1-77-2024-202-05,5,1,5,90.6570748528622,9,9
2402662,77,88,1-77-2024-088-08,8,1,6,298.453823036908,9,9
2402662,77,88,1-77-2024-088-08,8,1,7,298.453823036908,9,9
2402665,77,91,1-77-2024-091-02,2,1,6,83.1566199866033,9,9
2402665,77,91,1-77-2024-091-02,2,1,7,83.1566199866033,9,9
2405067,24,142,1-24-2024-142-03,3,2,1,101.332311537624,1,9
2405067,24,142,1-24-2024-142-03,3,2,2,101.332311537624,1,9
2405067,24,142,1-24-2024-142-03,3,2,6,101.332311537624,1,9
2401154,24,25,1-24-2024-025-06,6,1,0,116.94575801916,1,9
2401154,24,25,1-24-2024-025-06,6,2,2,116.94575801916,1,9
2403704,24,104,1-24-2024-104-06,6,1,0,119.641759930104,1,9
2403469,24,97,1-24-2024-097-08,8,1,6,91.2848095767464,1,9
2404823,24,133,1-24-2024-133-06,6,2,0,52.2007608551518,1,9
2405705,24,158,1-24-2024-158-03,3,2,2,101.740335153597,1,9
2405705,24,158,1-24-2024-158-03,3,2,6,101.740335153597,1,9
2405705,24,158,1-24-2024-158-03,3,2,7,101.740335153597,1,9
2405705,24,158,1-24-2024-158-03,3,3,0,101.740335153597,1,9
2403887,24,110,1-24-2024-110-01,1,1,7,23.1726143074507,1,9
2403887,24,110,1-24-2024-110-01,1,2,2,23.1726143074507,1,9
2403887,24,110,1-24-2024-110-01,1,4,9,23.1726143074507,1,9
2401666,24,38,1-24-2024-038-07,7,2,0,394.698169083861,1,9
2400212,24,4,1-24-2024-004-04,4,1,0,107.064222722261,1,9
2403214,24,90,1-24-2024-090-06,6,2,0,239.78892893254,1,9
2401016,24,22,1-24-2024-022-NM1,21,1,0,81.6170730667138,1,9
2403887,24,110,1-24-2024-110-01,1,1,1,23.1726143074507,1,9
2403887,24,110,1-24-2024-110-01,1,1,2,23.1726143074507,1,9
2403887,24,110,1-24-2024-110-01,1,1,6,23.1726143074507,1,9
2404582,24,129,1-24-2024-129-NM1,21,1,1,23.1726143074507,1,9
